15322,15323,4339,PR-00031,COAMO,00769,COAMO,PR,"8,295,609.00","6,692,261.00","1,603,348.00","270,700.00","209,700.00","61,000.00"
15322,15323,4339,PR-00031,COAMO,00769,GUAYAMA,PR,"32,041.00","23,541.00","8,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COAMO,00769,SALINAS,PR,"9,900.00",0.00,"9,900.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COMERIO,00782,CAYEY,PR,"186,898.00","125,948.00","60,950.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COMERIO,00782,COAMO,PR,"88,514.00","72,614.00","15,900.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COMERIO,00782,COMERIO,PR,"8,970,905.00","6,854,029.00","2,116,876.00","44,600.00","36,800.00","7,800.00"
15322,15323,4339,PR-00031,COMERIO,00782,COROZAL,PR,"27,661.00","16,411.00","11,250.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COMERIO,00782,DORADO,PR,"8,741.00","7,991.00",750.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,CONDADO,00907,SAN JUAN,PR,"226,573.00","90,768.00","135,805.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COROZAL,00783,COMERIO,PR,"16,100.00",0.00,"16,100.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COROZAL,00783,COROZAL,PR,"9,155,578.00","7,506,728.00","1,648,850.00","167,400.00","149,200.00","18,200.00"
15322,15323,4339,PR-00031,COROZAL,00783,DORADO,PR,"48,622.00","42,372.00","6,250.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COROZAL,00783,NARANJITO,PR,"59,053.00","47,378.00","11,675.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COTO LAUREL,00780,JUANA DIAZ,PR,"269,169.00","178,219.00","90,950.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,COTO LAUREL,00780,PONCE,PR,"1,613,819.00","1,289,149.00","324,670.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CULEBRA,00775,CULEBRA,PR,"871,021.00","714,396.00","156,625.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CUPEY,00926,SAN JUAN,PR,"588,099.00","457,544.00","130,555.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,DORADO,00646,DORADO,PR,"9,054,396.00","7,107,464.00","1,946,932.00","201,800.00","144,700.00","57,100.00"
15322,15323,4339,PR-00031,DORADO,00646,FLORIDA,PR,"19,393.00","17,063.00","2,330.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,DORADO,00646,MANATI,PR,"35,879.00","31,454.00","4,425.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,DORADO,00646,TOA BAJA,PR,"24,976.00","24,976.00",0.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,DORADO,00646,VEGA ALTA,PR,"23,789.00","8,289.00","15,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,ENSENADA,00647,GUANICA,PR,"649,627.00","514,677.00","134,950.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,FAJARDO,00738,FAJARDO,PR,"6,330,484.00","5,067,417.00","1,263,067.00","93,400.00","69,800.00","23,600.00"
15322,15323,4339,PR-00031,FAJARDO,00738,HUMACAO,PR,"47,467.00","32,024.00","15,443.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,FLORIDA,00650,FLORIDA,PR,"1,951,623.00","1,687,063.00","264,560.00","97,000.00","69,800.00","27,200.00"
15322,15323,4339,PR-00031,FLORIDA,00650,GUAYAMA,PR,"24,665.00","17,415.00","7,250.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,FLORIDA,00650,GURABO,PR,"205,413.00","156,113.00","49,300.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,FLORIDA,00650,UTUADO,PR,"49,666.00","42,806.00","6,860.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GARROCHALES,00652,ARECIBO,PR,"741,333.00","510,453.00","230,880.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUANICA,00653,GUANICA,PR,"1,514,568.00","1,258,441.00","256,127.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUANICA,00653,PONCE,PR,"12,777.00","8,637.00","4,140.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYAMA,00784,ARROYO,PR,"12,158.00","12,158.00",0.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYAMA,00784,CAYEY,PR,"26,009.00","25,509.00",500.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYAMA,00784,GUAYAMA,PR,"10,020,181.00","7,832,789.00","2,187,392.00","201,300.00","173,300.00","28,000.00"
15322,15323,4339,PR-00031,GUAYAMA,00784,GUAYNABO,PR,"71,758.00","52,208.00","19,550.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYAMA,00784,PATILLAS,PR,"71,371.00","63,371.00","8,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYAMA,00785,GUAYAMA,PR,"839,829.00","634,339.00","205,490.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYANILLA,00656,GUANICA,PR,"10,834.00","7,934.00","2,900.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYANILLA,00656,GUAYANILLA,PR,"1,747,014.00","1,338,779.00","408,235.00","55,600.00","38,100.00","17,500.00"
15322,15323,4339,PR-00031,GUAYANILLA,00656,YAUCO,PR,"38,324.00","33,634.00","4,690.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYNABO,00926,SAN JUAN,PR,"106,720.00","83,445.00","23,275.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYNABO,00965,GUAYNABO,PR,"560,119.00","432,929.00","127,190.00","5,900.00","4,100.00","1,800.00"
15322,15323,4339,PR-00031,GUAYNABO,00965,TOA BAJA,PR,"25,848.00","22,418.00","3,430.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYNABO,00966,GUAYNABO,PR,"2,766,530.00","2,192,860.00","573,670.00","177,900.00","154,600.00","23,300.00"
15322,15323,4339,PR-00031,GUAYNABO,00968,GUAYNABO,PR,"281,309.00","197,859.00","83,450.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYNABO,00969,BAYAMON,PR,"45,053.00","36,953.00","8,100.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYNABO,00969,GUAYNABO,PR,"9,304,872.00","7,408,360.00","1,896,512.00","369,000.00","314,800.00","54,200.00"
15322,15323,4339,PR-00031,GUAYNABO,00969,SAN JUAN,PR,"28,051.00","22,901.00","5,150.00","22,900.00","22,900.00",0.00
15322,15323,4339,PR-00031,GUAYNABO,00970,GUAYNABO,PR,"3,166,247.00","2,406,167.00","760,080.00","187,100.00","159,300.00","27,800.00"
15322,15323,4339,PR-00031,GUAYNABO,00970,HUMACAO,PR,"27,558.00","14,158.00","13,400.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GUAYNABO,00971,GUAYNABO,PR,"4,021,395.00","3,257,910.00","763,485.00","59,000.00","48,200.00","10,800.00"
15322,15323,4339,PR-00031,GUAYNABO,00971,HATILLO,PR,"27,145.00","24,375.00","2,770.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GURABO,00778,GURABO,PR,"10,608,218.00","8,858,716.00","1,749,502.00","435,900.00","385,700.00","50,200.00"
15322,15323,4339,PR-00031,GURABO,00778,LAJAS,PR,"33,471.00","23,221.00","10,250.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,GURABO,00778,TRUJILLO ALTO,PR,"58,319.00","36,319.00","22,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HATILLO,00659,ARECIBO,PR,"70,166.00","57,666.00","12,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HATILLO,00659,HATILLO,PR,"4,304,088.00","3,510,756.00","793,332.00","81,400.00","64,100.00","17,300.00"
15322,15323,4339,PR-00031,HATO REY,00917,SAN JUAN,PR,"201,997.00","122,626.00","79,371.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HORMIGUEROS,00660,CABO ROJO,PR,"10,511.00","8,311.00","2,200.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HORMIGUEROS,00660,HORMIGUEROS,PR,"1,514,612.00","1,243,250.00","271,362.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HORMIGUEROS,00660,MAYAGUEZ,PR,"46,753.00","34,561.00","12,192.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HUMACAO,00741,HUMACAO,PR,"20,500.00",0.00,"20,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HUMACAO,00791,CAGUAS,PR,"40,628.00","34,178.00","6,450.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,HUMACAO,00791,HUMACAO,PR,"23,667,054.00","18,951,913.00","4,715,141.00","576,500.00","446,700.00","129,800.00"
15322,15323,4339,PR-00031,HUMACAO,00791,ISABELA,PR,"58,561.00","58,461.00",100.00,0.00,0.00,0.00
